# nB[fm-3], eps[MeVfm-3], p[MeVfm-3], M*_p[MeV], M*_n[MeV], chempo_p[MeV], chempo_n[MeV], xp[], kF_p[MeV], kF_n[MeV], gamma_fixYp[], dchempo_delta_dYp[MeV]
0.5 527.1572316 105.0426367 595.8087066 191.0200557 1000.02676 1264.399737 0.1624420025 264.372483 456.7253336 2.519470182 -1629.776827
0.505 533.4923577 107.6806857 592.5059424 189.5132878 1004.125567 1269.649591 0.1629435837 265.5235327 458.1512118 2.504707901 -1609.412061
0.51 539.8537158 110.3413974 589.1823975 188.0369472 1008.216421 1274.892379 0.1634551513 266.6754682 459.5646398 2.490157031 -1588.969318
0.515 546.2412682 113.0242207 585.8365192 186.5901783 1012.297771 1280.127163 0.1639776631 267.8289041 460.9655895 2.475815154 -1568.494
0.52 552.6549725 115.7286056 582.4667945 185.1721529 1016.368118 1285.353035 0.1645120361 268.9844313 462.3540336 2.461680187 -1548.030616
0.525 559.0947822 118.4540039 579.0717581 183.7820688 1020.426017 1290.569116 0.1650591446 270.1426162 463.7299463 2.44775035 -1527.622806
0.53 565.560646 121.1998701 575.6500008 182.4191488 1024.470079 1295.774559 0.1656198177 271.3039984 465.093304 2.434024134 -1507.313349
0.535 572.0525087 123.9656618 572.200179 181.0826388 1028.498975 1300.968543 0.1661948368 272.4690892 466.4440859 2.42050028 -1487.144191
0.54 578.570311 126.7508412 568.7210245 179.771807 1032.511435 1306.150282 0.1667849322 273.6383698 467.7822753 2.407177745 -1467.156465
0.545 585.1139898 129.5548756 565.2113556 178.4859427 1036.506255 1311.319019 0.1673907802 274.8122886 469.1078599 2.394055688 -1447.390519
0.55 591.6834783 132.3772387 561.6700879 177.2243548 1040.482298 1316.474031 0.1680129994 275.9912595 470.4208335 2.381133443 -1427.885933
0.555 598.2787061 135.217412 558.096247 175.9863713 1044.438497 1321.614627 0.1686521465 277.1756592 471.7211963 2.368410505 -1408.681537
0.56 604.8995995 138.0748855 554.4889807 174.7713376 1048.373858 1326.740152 0.1693087126 278.3658245 473.0089567 2.355886509 -1389.815423
0.565 611.5460815 140.9491601 550.8475724 173.5786159 1052.287468 1331.849985 0.1699831181 279.5620502 474.284132 2.343561218 -1371.324947
0.57 618.2180722 143.8397482 547.1714546 172.4075841 1056.178494 1336.943545 0.1706757088 280.7645858 475.5467496 2.331434501 -1353.246717
0.575 624.9154889 146.746176 543.4602231 171.2576349 1060.046191 1342.020287 0.1713867503 281.973633 476.7968487 2.319506324 -1335.616575
0.58 631.6382462 149.6679849 539.7136513 170.1281753 1063.889905 1347.079709 0.1721164238 283.1893431 478.0344811 2.307776734 -1318.469563
0.585 638.3862563 152.6047338 535.9317035 169.0186251 1067.709078 1352.121351 0.1728648207 284.411814 479.2597128 2.29624584 -1301.839869
0.59 645.1594294 155.5560005 532.1145494 167.9284169 1071.503252 1357.144796 0.1736319379 285.6410878 480.4726252 2.284913803 -1285.76076
0.595 651.9576734 158.5213842 528.262577 166.856995 1075.272073 1362.149676 0.1744176733 286.8771483 481.6733163 2.273780815 -1270.264496
0.6 658.7808946 161.5005071 524.3764046 165.8038154 1079.015297 1367.13567 0.1752218217 288.1199191 482.8619024 2.262847085 -1255.38223
0.605 665.6289981 164.4930171 520.4568915 164.7683446 1082.732792 1372.102505 0.1760440708 289.3692616 484.0385184 2.252112818 -1241.143876
0.61 672.5018874 167.4985891 516.505148 163.75006 1086.424539 1377.049961 0.1768839981 290.6249735 485.2033197 2.241578198 -1227.577981
0.615 679.3994652 170.5169272 512.5225414 162.748449 1090.090638 1381.977874 0.1777410689 291.8867884 486.3564823 2.231243364 -1214.711557
0.62 686.3216334 173.5477666 508.5107012 161.7630094 1093.731308 1386.886129 0.1786146352 293.1543754 487.4982043 2.221108389 -1202.569918
0.625 693.2682936 176.5908751 504.4715206 160.7932489 1097.346887 1391.77467 0.1795039351 294.4273391 488.6287055 2.211173255 -1191.176492
0.63 700.2393472 179.6460546 500.4071547 159.8386854 1100.937832 1396.643495 0.1804080947 295.7052216 489.7482283 2.201437829 -1180.552637
0.635 707.2346958 182.7131419 496.3200155 158.8988472 1104.504714 1401.492658 0.1813261302 296.987504 490.8570373 2.191901836 -1170.717441
0.64 714.2542412 185.7920096 492.2127625 157.9732729 1108.04822 1406.322267 0.1822569526 298.2736095 491.9554186 2.182564836 -1161.687535
0.645 721.2978861 188.8825663 488.08829 157.0615125 1111.569142 1411.132484 0.1831993734 299.562907 493.0436797 2.173426191 -1153.476903
0.65 728.3655341 191.9847569 483.9497093 156.1631267 1115.068374 1415.923525 0.184152112 300.8547162 494.1221477 2.164485051 -1146.096717
0.655 735.4570898 195.0985612 479.8003287 155.2776885 1118.546906 1420.69565 0.185113805 302.1483124 495.1911683 2.155740317 -1139.555178
0.66 742.5724596 198.2239938 475.6436278 154.4047831 1122.005808 1425.449172 0.1860830165 303.4429334 496.2511038 2.147190631 -1133.857391
0.665 749.7115511 201.3611018 471.4832299 153.5440085 1125.446226 1430.18444 0.1870582502 304.7377859 497.3023308 2.138834349 -1129.00527
0.67 756.8742742 204.5099631 467.322871 152.6949762 1128.869367 1434.901847 0.1880379622 306.0320536 498.3452382 2.13066953 -1124.997473
0.675 764.0605405 207.6706841 463.1663668 151.8573118 1132.276485 1439.601814 0.1890205753 307.3249041 499.3802241 2.122693922 -1121.829379
0.68 771.270264 210.8433964 459.0175775 151.0306551 1135.668874 1444.284795 0.1900044931 308.615498 500.4076931 2.114904958 -1119.493112
0.685 778.5033609 214.0282542 454.8803732 150.214661 1139.047845 1448.951263 0.1909881153 309.9029962 501.4280537 2.107299751 -1117.977597
